serial_number,website_name,url,title,date,content
224,INDIA TODAY,https://www.indiatoday.in/india/story/delhi-air-pollution-north-indian-state-governments-advisory-crack-down-ageing-vehicles-caqm-2632994-2024-11-14?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi, UP, Rajasthan advised to crack down on old vehicles to tackle air pollution","UPDATED: Nov 14, 2024 10:09 IST",Listen to Story
225,INDIA TODAY,https://www.indiatoday.in/india/story/delhi-gas-chamber-air-pollution-quality-cracker-ban-solution-smog-smoke-diwali-pranali-stubble-2632785-2024-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"As Delhi turns gas chamber, what should we ban today?","UPDATED: Nov 13, 2024 21:33 IST",Listen to Story
226,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-quality-civil-defence-volunteers-hired-lieutenant-governor-vk-saxena-severe-aqi-2632926-2024-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"As Delhi turns into gas chamber, civil defence volunteers hired for 4 months","UPDATED: Nov 13, 2024 19:58 IST",Listen to Story
227,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-quality-enters-severe-category-air-quality-index-at-429-pollution-worsens-2632897-2024-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi pollution in 'severe' category, first this season, AQI soars to 429","UPDATED: Nov 13, 2024 19:43 IST",Listen to Story
228,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-pollution-severe-aqi-smog-low-visibility-health-risks-photos-2632928-2024-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Living in the grey and yellow: Delhi's air pollution in pictures,"UPDATED: Nov 13, 2024 19:09 IST",Listen to Story
229,INDIA TODAY,https://www.indiatoday.in/visualstories/health/what-are-the-different-types-of-anti-pollution-masks-which-one-is-better-186573-13-11-2024?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi air crisis: Which is the best mask for you?,,
230,INDIA TODAY,https://www.indiatoday.in/cities/agra/story/agra-air-pollution-data-manipulation-municipal-corporation-sprinklers-aqi-readings-2632800-2024-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"How Agra managed to 'improve' air quality data, but not pollution","UPDATED: Nov 13, 2024 17:02 IST",Listen to Story
231,INDIA TODAY,https://www.indiatoday.in/health/story/what-is-walking-pneumonia-the-lung-disease-often-mistaken-for-a-common-cold-2632657-2024-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"What is walking pneumonia, the lung disease often mistaken for a common cold?","UPDATED: Nov 13, 2024 16:57 IST",Listen to Story
232,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-pollution-real-time-vs-average-air-quality-index-aqi-very-poor-severe-air-thick-smog-2632775-2024-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Real-time or average Air Quality Index: Which is more useful for Delhiites?,"UPDATED: Nov 13, 2024 16:34 IST",Listen to Story
233,INDIA TODAY,https://www.indiatoday.in/cities/chandigarh/video/chandigarh-overtakes-delhi-in-air-pollution-levels-hitting-347-aqi-2632764-2024-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Chandigarh overtakes Delhi in air pollution levels, hitting 347 AQI",,"Chandigarh, often referred to as the 'City Beautiful', has recorded worse air pollution levels than Delhi, reaching an AQI of 347. The rise in pollution is attributed to a combination of air particles interacting with pollutants above the surface, altered wind patterns from Punjab and Haryana, and human activities such as firecrackers, stubble burning, and construction work.
Read More"
234,INDIA TODAY,https://www.indiatoday.in/technology/features/story/dyson-purifier-cool-gen1-is-it-worth-spending-big-bucks-on-it-or-should-you-get-something-cheaper-2632777-2024-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Dyson Purifier Cool Gen1: Is it worth spending big bucks on it, or should you get something cheaper?","UPDATED: Nov 13, 2024 15:27 IST",Listen to Story
235,INDIA TODAY,https://www.indiatoday.in/health/story/delhis-toxic-air-why-you-should-not-take-your-cough-lightly-2632669-2024-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi's toxic air: Why you should not take your cough lightly,"UPDATED: Nov 13, 2024 15:25 IST",Listen to Story
236,INDIA TODAY,https://www.indiatoday.in/science/story/waste-to-energy-plants-garbage-delhi-air-pollution-aqi-okhla-2632636-2024-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,How waste-to-energy plants turn garbage into electricity with a fatal flaw,"UPDATED: Nov 13, 2024 12:29 IST",Listen to Story
237,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-pollution-smog-air-quality-index-2632516-2024-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi gas chamber: Thick smog diverts flights, air quality drops to 'very poor'","UPDATED: Nov 13, 2024 11:28 IST",Listen to Story
238,INDIA TODAY,https://www.indiatoday.in/information/story/what-is-aqi-understanding-indias-air-quality-and-how-to-check-it-2632597-2024-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,What is AQI? Understanding India's air quality and how to check it,"UPDATED: Nov 13, 2024 10:59 IST",Listen to Story
239,INDIA TODAY,https://www.indiatoday.in/india/story/punjab-stubble-burning-dc-ssp-sangrur-ferozepur-air-pollution-aqi-show-cause-notice-commission-for-air-quality-management-2632579-2024-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Stubble burning in Punjab: Officials, top cops get show cause notice","UPDATED: Nov 13, 2024 10:18 IST",Listen to Story
240,INDIA TODAY,https://www.indiatoday.in/cities/delhi/video/thick-smog-blankets-delhi-ncr-as-air-quality-remains-very-poor-2632541-2024-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Thick smog blankets Delhi-NCR as air quality remains 'very poor',,"A thick layer of smog engulfed Delhi and surrounding areas of Noida, Ghaziabad, Gurugram and Faridabad on Wednesday morning.

Read More"
241,INDIA TODAY,https://www.indiatoday.in/health/story/can-cleaner-air-reduce-pneumonia-experts-weigh-in-on-pollutions-health-toll-2632175-2024-11-12?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Can cleaner air reduce pneumonia? Experts weigh in on pollution's health toll,"UPDATED: Nov 12, 2024 15:17 IST",Listen to Story
242,INDIA TODAY,https://www.indiatoday.in/science/story/toxic-smog-blanketing-india-pakistan-is-visible-from-space-nasa-shares-image-2632119-2024-11-12?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Toxic smog blanketing India, Pakistan is visible from space. Nasa shares image","UPDATED: Nov 12, 2024 13:11 IST",Listen to Story
243,INDIA TODAY,https://www.indiatoday.in/health/story/anti-pollution-masks-explained-types-benefits-how-to-pick-the-best-fit-2632090-2024-11-12?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Anti-pollution masks explained: Types, benefits, how to pick the best fit","UPDATED: Nov 12, 2024 13:02 IST",Listen to Story
244,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/air-pollution-delhi-mcd-double-parking-charges-aqi-stubble-burning-2631896-2024-11-11?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi civic body to propose doubling of parking charges amid rising air pollution,"UPDATED: Nov 11, 2024 23:26 IST",Listen to Story
245,INDIA TODAY,https://www.indiatoday.in/india/story/noida-only-anti-smog-tower-removed-repair-work-air-purifier-tower-delhi-ncr-air-pollution-2631579-2024-11-11?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Noida's only anti-smog tower removed; here's why,"UPDATED: Nov 11, 2024 15:11 IST",Listen to Story
246,INDIA TODAY,https://www.indiatoday.in/india/story/delhi-air-quality-aqi-very-poor-air-pollution-stubble-burning-western-disturbance-2631464-2024-11-11?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi's air quality improves compared to last year but pollution threats persist,"UPDATED: Nov 11, 2024 12:02 IST",Listen to Story
247,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-quality-remains-very-poor-pollution-thick-smog-minimum-maximum-temperature-2631443-2024-11-11?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi's air quality remains 'very poor', thick smog envelops city","UPDATED: Nov 11, 2024 11:10 IST",Listen to Story
248,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-pollution-air-quality-very-poor-thick-layer-of-smog-anand-vihar-aiims-new-moti-bagh-yamuna-froth-2631106-2024-11-10?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi air quality remains 'very poor', thick layer of smog engulfs city","UPDATED: Nov 10, 2024 12:44 IST",Listen to Story
249,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/can-artificial-rain-lessen-air-pollution-in-delhi-experts-question-effectiveness-2630897-2024-11-09?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Can artificial rain lessen air pollution in Delhi? Experts question effectiveness,"UPDATED: Nov 9, 2024 18:18 IST",Listen to Story
250,INDIA TODAY,https://www.indiatoday.in/india/story/air-pollution-may-hamper-childrens-learning-memory-abilities-finds-us-study-2630565-2024-11-09?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Air pollution may hamper children's learning, memory abilities, finds US study","UPDATED: Nov 9, 2024 01:29 IST",Listen to Story
251,INDIA TODAY,https://www.indiatoday.in/cities/delhi/video/delhis-air-quality-hits-alarming-levels-2630341-2024-11-08?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi's air quality hits alarming levels,,"Delhi is blanketed in hazardous air pollution, not due to winter but due to alarming pollution levels. The city's air quality index hit an average of 383, and several areas surpassed the severe level of 400, posing serious health concerns despite the Supreme Court's interventions.
Read More"
252,INDIA TODAY,https://www.indiatoday.in/cities/delhi/video/delhi-smog-chhath-puja-concerns-ytvd-2630167-2024-11-08?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Concerns rise over Delhi smog during Chhath Puja celebrations,,"The Delhi-NCR has been engulfed by a dense layer of smog, with the air quality index reaching a critical 400. This situation coincides with the Chhath Puja celebrations, compelling residents to spend more time outdoors despite deteriorating air and water quality. The Yamuna river, a central site for the events, is masked in thick white froth. The Delhi High Court has voiced concern over these pollution levels, declaring such celebrations cannot proceed. An investigation was conducted to collect water samples from critical spots along the river for toxicity analysis.
Read More"
253,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhis-10000-bus-goal-still-unmet-vehicles-drive-citys-pollution-ngo-data-2629973-2024-11-08?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi's 10,000-bus goal still unmet, vehicles drive city's pollution: NGO data","UPDATED: Nov 8, 2024 00:12 IST",Listen to Story
254,INDIA TODAY,https://www.indiatoday.in/cities/delhi/video/delhis-aqi-hits-350-a-major-pollution-challenge-2629792-2024-11-07?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi's AQI hits 350: A major pollution challenge,,"Delhi's AQI surges past 350, causing a major pollution crisis. Meanwhile, Gangtok boasts a fresh 29 AQI, proving how clean air can transform a city.
  Read More"
255,INDIA TODAY,https://www.indiatoday.in/health/story/how-high-aqi-can-affect-pregnant-women-and-unborn-babies-2629016-2024-11-06?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,How high AQI can affect pregnant women and unborn babies,"UPDATED: Nov 7, 2024 15:42 IST",Listen to Story
256,INDIA TODAY,https://www.indiatoday.in/india/story/stubble-burning-penalty-doubled-farmers-delhi-deteriorating-air-quality-crisis-2629553-2024-11-07?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Centre doubles fines for stubble burning as Delhi, other areas battle pollution","UPDATED: Nov 7, 2024 12:42 IST",Listen to Story
257,INDIA TODAY,https://www.indiatoday.in/india/story/delhi-air-quality-aqi-polluted-city-gangtok-aizawl-mangalore-least-polluted-cities-2629531-2024-11-07?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Unlike Delhi, these cities are breathing clean air. Here's a list of 12 places","UPDATED: Nov 7, 2024 11:41 IST",Listen to Story
258,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-pollution-58-teams-monitor-industrial-units-aap-government-intensifies-crackdown-2629423-2024-11-07?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,58 teams to monitor industrial units in Delhi amid crackdown on air pollution,"UPDATED: Nov 7, 2024 07:17 IST",Listen to Story
